AverageTemperature,City,Country,Year,Month
27.171,0.0,1.0,2008.0,7.0
27.51,0.0,1.0,2008.0,8.0
27.356,0.0,1.0,2008.0,9.0
27.344,0.0,1.0,2008.0,10.0
26.775,0.0,1.0,2008.0,11.0
25.541,0.0,1.0,2008.0,12.0
26.038,0.0,1.0,2009.0,1.0
25.98,0.0,1.0,2009.0,2.0
25.567,0.0,1.0,2009.0,3.0
25.574,0.0,1.0,2009.0,4.0
27.243,0.0,1.0,2009.0,5.0
28.152,0.0,1.0,2009.0,6.0
28.598,0.0,1.0,2009.0,7.0
28.53,0.0,1.0,2009.0,8.0
27.848,0.0,1.0,2009.0,9.0
27.809,0.0,1.0,2009.0,10.0
27.218,0.0,1.0,2009.0,11.0
26.47,0.0,1.0,2009.0,12.0
25.713,0.0,1.0,2010.0,1.0
24.99,0.0,1.0,2010.0,2.0
25.386,0.0,1.0,2010.0,3.0
25.624,0.0,1.0,2010.0,4.0
27.434,0.0,1.0,2010.0,5.0
28.44,0.0,1.0,2010.0,6.0
27.912,0.0,1.0,2010.0,7.0
27.703,0.0,1.0,2010.0,8.0
27.224,0.0,1.0,2010.0,9.0
27.852,0.0,1.0,2010.0,10.0
26.581,0.0,1.0,2010.0,11.0
25.19,0.0,1.0,2010.0,12.0
25.306,0.0,1.0,2011.0,1.0
25.386,0.0,1.0,2011.0,2.0
25.156,0.0,1.0,2011.0,3.0
26.169,0.0,1.0,2011.0,4.0
28.467,0.0,1.0,2011.0,5.0
28.486,0.0,1.0,2011.0,6.0
27.619,0.0,1.0,2011.0,7.0
28.004,0.0,1.0,2011.0,8.0
27.803,0.0,1.0,2011.0,9.0
27.422,0.0,1.0,2011.0,10.0
27.189,0.0,1.0,2011.0,11.0
26.13,0.0,1.0,2011.0,12.0
25.62,0.0,1.0,2012.0,1.0
25.367,0.0,1.0,2012.0,2.0
25.437,0.0,1.0,2012.0,3.0
24.83,0.0,1.0,2012.0,4.0
27.455,0.0,1.0,2012.0,5.0
27.931,0.0,1.0,2012.0,6.0
27.896,0.0,1.0,2012.0,7.0
27.69,0.0,1.0,2012.0,8.0
27.825,0.0,1.0,2012.0,9.0
27.981,0.0,1.0,2012.0,10.0
27.092,0.0,1.0,2012.0,11.0
26.73,0.0,1.0,2012.0,12.0
26.085,0.0,1.0,2013.0,1.0
25.745,0.0,1.0,2013.0,2.0
25.125,0.0,1.0,2013.0,3.0
25.61,0.0,1.0,2013.0,4.0
26.628,0.0,1.0,2013.0,5.0
28.092,0.0,1.0,2013.0,6.0
27.885,0.0,1.0,2013.0,7.0
27.725,0.0,1.0,2013.0,8.0
28.51,0.0,1.0,2013.0,9.0
28.122,1.0,1.0,1823.0,6.0
28.983,1.0,1.0,1823.0,7.0
27.885,1.0,1.0,1823.0,8.0
23.527,1.0,1.0,1823.0,9.0
22.358700000000002,1.0,1.0,1823.0,10.0
19.104400000000002,1.0,1.0,1823.0,11.0
17.153100000000002,1.0,1.0,1823.0,12.0
13.587599999999998,1.0,1.0,1824.0,1.0
13.5876,1.0,1.0,1824.0,2.0
16.203400000000002,1.0,1.0,1824.0,3.0
21.7194,1.0,1.0,1824.0,4.0
24.7147,1.0,1.0,1824.0,5.0
27.5409,1.0,1.0,1824.0,6.0
27.907799999999998,1.0,1.0,1824.0,7.0
28.27,1.0,1.0,1824.0,8.0
23.725900000000003,1.0,1.0,1824.0,9.0
20.466,1.0,1.0,1824.0,10.0
17.3307,1.0,1.0,1824.0,11.0
15.811000000000002,1.0,1.0,1824.0,12.0
9.647,1.0,1.0,1825.0,1.0
11.981,1.0,1.0,1825.0,2.0
15.871,1.0,1.0,1825.0,3.0
20.933,1.0,1.0,1825.0,4.0
24.142,1.0,1.0,1825.0,5.0
27.787,1.0,1.0,1825.0,6.0
28.798,1.0,1.0,1825.0,7.0
28.094,1.0,1.0,1825.0,8.0
24.856,1.0,1.0,1825.0,9.0
18.995,1.0,1.0,1825.0,10.0
14.86,1.0,1.0,1825.0,11.0
8.719,1.0,1.0,1825.0,12.0
8.155,1.0,1.0,1826.0,1.0
10.154,1.0,1.0,1826.0,2.0
15.847,1.0,1.0,1826.0,3.0
20.165,1.0,1.0,1826.0,4.0
25.139,1.0,1.0,1826.0,5.0
27.207,1.0,1.0,1826.0,6.0
29.076,1.0,1.0,1826.0,7.0
27.42,1.0,1.0,1826.0,8.0
23.954,1.0,1.0,1826.0,9.0
19.398,1.0,1.0,1826.0,10.0
14.196,1.0,1.0,1826.0,11.0
10.338,1.0,1.0,1826.0,12.0
9.807,1.0,1.0,1827.0,1.0
13.316,1.0,1.0,1827.0,2.0
16.892,1.0,1.0,1827.0,3.0
20.713,1.0,1.0,1827.0,4.0
24.82,1.0,1.0,1827.0,5.0
27.898,1.0,1.0,1827.0,6.0
29.525,1.0,1.0,1827.0,7.0
28.653,1.0,1.0,1827.0,8.0
24.529,1.0,1.0,1827.0,9.0
19.052,1.0,1.0,1827.0,10.0
14.464,1.0,1.0,1827.0,11.0
8.757,1.0,1.0,1827.0,12.0
7.64,1.0,1.0,1828.0,1.0
10.406,1.0,1.0,1828.0,2.0
15.489,1.0,1.0,1828.0,3.0
19.785,1.0,1.0,1828.0,4.0
24.23,1.0,1.0,1828.0,5.0
28.415,1.0,1.0,1828.0,6.0
29.498,1.0,1.0,1828.0,7.0
28.451,1.0,1.0,1828.0,8.0
23.43,1.0,1.0,1828.0,9.0
19.525,1.0,1.0,1828.0,10.0
14.093,1.0,1.0,1828.0,11.0
10.266,1.0,1.0,1828.0,12.0
9.003,1.0,1.0,1829.0,1.0
9.561,1.0,1.0,1829.0,2.0
14.889,1.0,1.0,1829.0,3.0
19.534,1.0,1.0,1829.0,4.0
24.845,1.0,1.0,1829.0,5.0
27.608,1.0,1.0,1829.0,6.0
29.333,1.0,1.0,1829.0,7.0
28.461,1.0,1.0,1829.0,8.0
24.264,1.0,1.0,1829.0,9.0
19.912,1.0,1.0,1829.0,10.0
12.297,1.0,1.0,1829.0,11.0
9.442,1.0,1.0,1829.0,12.0
9.645,1.0,1.0,1830.0,1.0
12.653,1.0,1.0,1830.0,2.0
15.277,1.0,1.0,1830.0,3.0
20.318,1.0,1.0,1830.0,4.0
23.714,1.0,1.0,1830.0,5.0
27.388,1.0,1.0,1830.0,6.0
30.24,1.0,1.0,1830.0,7.0
28.418,1.0,1.0,1830.0,8.0
24.017,1.0,1.0,1830.0,9.0
19.294,1.0,1.0,1830.0,10.0
15.616,1.0,1.0,1830.0,11.0
9.958,1.0,1.0,1830.0,12.0
7.495,1.0,1.0,1831.0,1.0
9.998,1.0,1.0,1831.0,2.0
14.988,1.0,1.0,1831.0,3.0
19.246,1.0,1.0,1831.0,4.0
23.944,1.0,1.0,1831.0,5.0
27.384,1.0,1.0,1831.0,6.0
28.575,1.0,1.0,1831.0,7.0
27.292,1.0,1.0,1831.0,8.0
23.114,1.0,1.0,1831.0,9.0
18.705,1.0,1.0,1831.0,10.0
12.154,1.0,1.0,1831.0,11.0
7.704,1.0,1.0,1831.0,12.0
8.549,1.0,1.0,1832.0,1.0
10.587,1.0,1.0,1832.0,2.0
15.85,1.0,1.0,1832.0,3.0
20.501,1.0,1.0,1832.0,4.0
23.596,1.0,1.0,1832.0,5.0
27.348,1.0,1.0,1832.0,6.0
28.73,1.0,1.0,1832.0,7.0
26.537,1.0,1.0,1832.0,8.0
23.89,1.0,1.0,1832.0,9.0
19.529,1.0,1.0,1832.0,10.0
12.605,1.0,1.0,1832.0,11.0
8.563,1.0,1.0,1832.0,12.0
9.525,1.0,1.0,1833.0,1.0
11.868,1.0,1.0,1833.0,2.0
15.298,1.0,1.0,1833.0,3.0
19.791,1.0,1.0,1833.0,4.0
23.798,1.0,1.0,1833.0,5.0
27.284,1.0,1.0,1833.0,6.0
28.736,1.0,1.0,1833.0,7.0
28.139,1.0,1.0,1833.0,8.0
25.003,1.0,1.0,1833.0,9.0
18.24,1.0,1.0,1833.0,10.0
15.094,1.0,1.0,1833.0,11.0
9.944,1.0,1.0,1833.0,12.0
11.267499999999998,1.0,1.0,1834.0,1.0
12.131,1.0,1.0,1834.0,2.0
16.11,1.0,1.0,1834.0,3.0
20.236,1.0,1.0,1834.0,4.0
24.666,1.0,1.0,1834.0,5.0
27.193,1.0,1.0,1834.0,6.0
29.182,1.0,1.0,1834.0,7.0
28.411,1.0,1.0,1834.0,8.0
24.776,1.0,1.0,1834.0,9.0
19.585,1.0,1.0,1834.0,10.0
14.81,1.0,1.0,1834.0,11.0
10.041,1.0,1.0,1834.0,12.0
9.745,1.0,1.0,1835.0,1.0
8.456,1.0,1.0,1835.0,2.0
13.72,1.0,1.0,1835.0,3.0
18.976,1.0,1.0,1835.0,4.0
23.396,1.0,1.0,1835.0,5.0
26.46,1.0,1.0,1835.0,6.0
27.153,1.0,1.0,1835.0,7.0
26.66,1.0,1.0,1835.0,8.0
22.789,1.0,1.0,1835.0,9.0
17.458,1.0,1.0,1835.0,10.0
10.655,1.0,1.0,1835.0,11.0
7.94,1.0,1.0,1835.0,12.0
8.588,1.0,1.0,1836.0,1.0
11.066,1.0,1.0,1836.0,2.0
14.128,1.0,1.0,1836.0,3.0
19.841,1.0,1.0,1836.0,4.0
23.239,1.0,1.0,1836.0,5.0
26.104,1.0,1.0,1836.0,6.0
27.932,1.0,1.0,1836.0,7.0
27.13,1.0,1.0,1836.0,8.0
24.014,1.0,1.0,1836.0,9.0
17.479,1.0,1.0,1836.0,10.0
11.433,1.0,1.0,1836.0,11.0
7.82,1.0,1.0,1836.0,12.0
8.783,1.0,1.0,1837.0,1.0
11.128,1.0,1.0,1837.0,2.0
14.0,1.0,1.0,1837.0,3.0
17.661,1.0,1.0,1837.0,4.0
22.587,1.0,1.0,1837.0,5.0
26.628,1.0,1.0,1837.0,6.0
28.895,1.0,1.0,1837.0,7.0
28.204,1.0,1.0,1837.0,8.0
24.112,1.0,1.0,1837.0,9.0
18.497,1.0,1.0,1837.0,10.0
14.216,1.0,1.0,1837.0,11.0
9.17,1.0,1.0,1837.0,12.0
6.678,1.0,1.0,1838.0,1.0
6.889,1.0,1.0,1838.0,2.0
15.244,1.0,1.0,1838.0,3.0
20.38,1.0,1.0,1838.0,4.0
22.08,1.0,1.0,1838.0,5.0
27.586,1.0,1.0,1838.0,6.0
28.922,1.0,1.0,1838.0,7.0
28.002,1.0,1.0,1838.0,8.0
23.9,1.0,1.0,1838.0,9.0
17.885,1.0,1.0,1838.0,10.0
11.235,1.0,1.0,1838.0,11.0
7.574,1.0,1.0,1838.0,12.0
9.72,1.0,1.0,1839.0,1.0
10.663,1.0,1.0,1839.0,2.0
13.977,1.0,1.0,1839.0,3.0
21.718,1.0,1.0,1839.0,4.0
23.777,1.0,1.0,1839.0,5.0
27.247,1.0,1.0,1839.0,6.0
28.835,1.0,1.0,1839.0,7.0
27.75,1.0,1.0,1839.0,8.0
24.2,1.0,1.0,1839.0,9.0
19.609,1.0,1.0,1839.0,10.0
10.797,1.0,1.0,1839.0,11.0
6.782,1.0,1.0,1839.0,12.0
8.813,1.0,1.0,1840.0,1.0
11.551,1.0,1.0,1840.0,2.0
15.664,1.0,1.0,1840.0,3.0
20.183,1.0,1.0,1840.0,4.0
23.266,1.0,1.0,1840.0,5.0
27.491,1.0,1.0,1840.0,6.0
28.532,1.0,1.0,1840.0,7.0
27.718,1.0,1.0,1840.0,8.0
23.906,1.0,1.0,1840.0,9.0
18.129,1.0,1.0,1840.0,10.0
11.48,1.0,1.0,1840.0,11.0
8.893,1.0,1.0,1840.0,12.0
7.177,1.0,1.0,1841.0,1.0
10.839,1.0,1.0,1841.0,2.0
14.716,1.0,1.0,1841.0,3.0
20.12,1.0,1.0,1841.0,4.0
24.07,1.0,1.0,1841.0,5.0
27.101,1.0,1.0,1841.0,6.0
29.563,1.0,1.0,1841.0,7.0
27.817,1.0,1.0,1841.0,8.0
24.008,1.0,1.0,1841.0,9.0
18.737,1.0,1.0,1841.0,10.0
12.813,1.0,1.0,1841.0,11.0
9.424,1.0,1.0,1841.0,12.0
9.7,1.0,1.0,1842.0,1.0
11.352,1.0,1.0,1842.0,2.0
18.346,1.0,1.0,1842.0,3.0
20.632,1.0,1.0,1842.0,4.0
24.215,1.0,1.0,1842.0,5.0
26.932,1.0,1.0,1842.0,6.0
27.685,1.0,1.0,1842.0,7.0
27.002,1.0,1.0,1842.0,8.0
24.379,1.0,1.0,1842.0,9.0
19.044,1.0,1.0,1842.0,10.0
11.543,1.0,1.0,1842.0,11.0
8.95,1.0,1.0,1842.0,12.0
9.788,1.0,1.0,1843.0,1.0
10.799,1.0,1.0,1843.0,2.0
14.403,1.0,1.0,1843.0,3.0
20.194,1.0,1.0,1843.0,4.0
23.814,1.0,1.0,1843.0,5.0
26.695,1.0,1.0,1843.0,6.0
28.029,1.0,1.0,1843.0,7.0
27.111,1.0,1.0,1843.0,8.0
24.983,1.0,1.0,1843.0,9.0
17.968,1.0,1.0,1843.0,10.0
13.93,1.0,1.0,1843.0,11.0
10.203,1.0,1.0,1843.0,12.0
9.605,1.0,1.0,1844.0,1.0
11.991,1.0,1.0,1844.0,2.0
15.314,1.0,1.0,1844.0,3.0
20.558,1.0,1.0,1844.0,4.0
23.663,1.0,1.0,1844.0,5.0
26.709,1.0,1.0,1844.0,6.0
28.838,1.0,1.0,1844.0,7.0
27.492,1.0,1.0,1844.0,8.0
23.614,1.0,1.0,1844.0,9.0
18.88,1.0,1.0,1844.0,10.0
12.707,1.0,1.0,1844.0,11.0
8.001,1.0,1.0,1844.0,12.0
10.281,1.0,1.0,1845.0,1.0
11.539,1.0,1.0,1845.0,2.0
15.164,1.0,1.0,1845.0,3.0
20.458,1.0,1.0,1845.0,4.0
23.759,1.0,1.0,1845.0,5.0
26.93,1.0,1.0,1845.0,6.0
28.691,1.0,1.0,1845.0,7.0
27.813,1.0,1.0,1845.0,8.0
24.725,1.0,1.0,1845.0,9.0
17.851,1.0,1.0,1845.0,10.0
12.334,1.0,1.0,1845.0,11.0
6.745,1.0,1.0,1845.0,12.0
9.913,1.0,1.0,1846.0,1.0
10.868,1.0,1.0,1846.0,2.0
16.635,1.0,1.0,1846.0,3.0
19.216,1.0,1.0,1846.0,4.0
24.444,1.0,1.0,1846.0,5.0
27.005,1.0,1.0,1846.0,6.0
29.111,1.0,1.0,1846.0,7.0
27.69,1.0,1.0,1846.0,8.0
25.236,1.0,1.0,1846.0,9.0
18.576,1.0,1.0,1846.0,10.0
13.904,1.0,1.0,1846.0,11.0
11.13,1.0,1.0,1846.0,12.0
7.033,1.0,1.0,1847.0,1.0
11.272,1.0,1.0,1847.0,2.0
13.531,1.0,1.0,1847.0,3.0
20.787,1.0,1.0,1847.0,4.0
22.974,1.0,1.0,1847.0,5.0
26.873,1.0,1.0,1847.0,6.0
28.25,1.0,1.0,1847.0,7.0
27.401,1.0,1.0,1847.0,8.0
24.489,1.0,1.0,1847.0,9.0
19.147,1.0,1.0,1847.0,10.0
12.952,1.0,1.0,1847.0,11.0
8.229,1.0,1.0,1847.0,12.0
8.796,1.0,1.0,1848.0,1.0
12.473,1.0,1.0,1848.0,2.0
15.332,1.0,1.0,1848.0,3.0
19.156,1.0,1.0,1848.0,4.0
24.146,1.0,1.0,1848.0,5.0
26.468,1.0,1.0,1848.0,6.0
28.318,1.0,1.0,1848.0,7.0
27.899,1.0,1.0,1848.0,8.0
23.713,1.0,1.0,1848.0,9.0
19.409,1.0,1.0,1848.0,10.0
11.222,1.0,1.0,1848.0,11.0
7.809,1.0,1.0,1848.0,12.0
9.246,1.0,1.0,1849.0,1.0
10.852,1.0,1.0,1849.0,2.0
16.667,1.0,1.0,1849.0,3.0
20.533,1.0,1.0,1849.0,4.0
23.063,1.0,1.0,1849.0,5.0
28.199,1.0,1.0,1849.0,6.0
28.762,1.0,1.0,1849.0,7.0
28.783,1.0,1.0,1849.0,8.0
25.64,1.0,1.0,1849.0,9.0
17.158,1.0,1.0,1849.0,10.0
13.356,1.0,1.0,1849.0,11.0
8.841,1.0,1.0,1849.0,12.0
11.016,1.0,1.0,1850.0,1.0
11.268,1.0,1.0,1850.0,2.0
15.428,1.0,1.0,1850.0,3.0
18.391,1.0,1.0,1850.0,4.0
21.972,1.0,1.0,1850.0,5.0
26.246,1.0,1.0,1850.0,6.0
28.379,1.0,1.0,1850.0,7.0
29.535,1.0,1.0,1850.0,8.0
26.432,1.0,1.0,1850.0,9.0
20.167,1.0,1.0,1850.0,10.0
13.265,1.0,1.0,1850.0,11.0
6.084,1.0,1.0,1850.0,12.0
9.373,1.0,1.0,1851.0,1.0
10.696,1.0,1.0,1851.0,2.0
15.22,1.0,1.0,1851.0,3.0
19.965,1.0,1.0,1851.0,4.0
25.06,1.0,1.0,1851.0,5.0
28.393,1.0,1.0,1851.0,6.0
28.901,1.0,1.0,1851.0,7.0
29.292,1.0,1.0,1851.0,8.0
25.898,1.0,1.0,1851.0,9.0
19.334,1.0,1.0,1851.0,10.0
12.022,1.0,1.0,1851.0,11.0
8.38,1.0,1.0,1851.0,12.0
5.772,1.0,1.0,1852.0,1.0
13.605,1.0,1.0,1852.0,2.0
15.565,1.0,1.0,1852.0,3.0
19.314,1.0,1.0,1852.0,4.0
24.966,1.0,1.0,1852.0,5.0
27.322,1.0,1.0,1852.0,6.0
28.458,1.0,1.0,1852.0,7.0
28.669,1.0,1.0,1852.0,8.0
24.411,1.0,1.0,1852.0,9.0
18.665,1.0,1.0,1852.0,10.0
11.321,1.0,1.0,1852.0,11.0
9.157,1.0,1.0,1852.0,12.0
7.208,1.0,1.0,1853.0,1.0
8.906,1.0,1.0,1853.0,2.0
13.842,1.0,1.0,1853.0,3.0
20.584,1.0,1.0,1853.0,4.0
24.278,1.0,1.0,1853.0,5.0
26.624,1.0,1.0,1853.0,6.0
28.586,1.0,1.0,1853.0,7.0
26.893,1.0,1.0,1853.0,8.0
24.723,1.0,1.0,1853.0,9.0
17.646,1.0,1.0,1853.0,10.0
13.937,1.0,1.0,1853.0,11.0
8.59,1.0,1.0,1853.0,12.0
7.571,1.0,1.0,1854.0,1.0
11.425,1.0,1.0,1854.0,2.0
17.262,1.0,1.0,1854.0,3.0
19.548,1.0,1.0,1854.0,4.0
23.442,1.0,1.0,1854.0,5.0
26.973,1.0,1.0,1854.0,6.0
28.071,1.0,1.0,1854.0,7.0
27.759,1.0,1.0,1854.0,8.0
25.016,1.0,1.0,1854.0,9.0
20.746,1.0,1.0,1854.0,10.0
12.655,1.0,1.0,1854.0,11.0
7.536,1.0,1.0,1854.0,12.0
8.499,1.0,1.0,1855.0,1.0
9.463,1.0,1.0,1855.0,2.0
13.501,1.0,1.0,1855.0,3.0
20.77,1.0,1.0,1855.0,4.0
26.162,1.0,1.0,1855.0,5.0
27.043,1.0,1.0,1855.0,6.0
27.815,1.0,1.0,1855.0,7.0
27.372,1.0,1.0,1855.0,8.0
24.409,1.0,1.0,1855.0,9.0
17.653,1.0,1.0,1855.0,10.0
13.223,1.0,1.0,1855.0,11.0
8.428,1.0,1.0,1855.0,12.0
3.842,1.0,1.0,1856.0,1.0
9.216,1.0,1.0,1856.0,2.0
14.267,1.0,1.0,1856.0,3.0
21.345,1.0,1.0,1856.0,4.0
24.75,1.0,1.0,1856.0,5.0
29.6,1.0,1.0,1856.0,6.0
29.53,1.0,1.0,1856.0,7.0
30.305,1.0,1.0,1856.0,8.0
24.127,1.0,1.0,1856.0,9.0
18.594,1.0,1.0,1856.0,10.0
11.089,1.0,1.0,1856.0,11.0
6.83,1.0,1.0,1856.0,12.0
6.68,1.0,1.0,1857.0,1.0
13.841,1.0,1.0,1857.0,2.0
15.683,1.0,1.0,1857.0,3.0
16.658,1.0,1.0,1857.0,4.0
23.627,1.0,1.0,1857.0,5.0
28.325,1.0,1.0,1857.0,6.0
29.539,1.0,1.0,1857.0,7.0
29.068,1.0,1.0,1857.0,8.0
24.078,1.0,1.0,1857.0,9.0
17.958,1.0,1.0,1857.0,10.0
13.178,1.0,1.0,1857.0,11.0
9.543,1.0,1.0,1857.0,12.0
9.904,1.0,1.0,1858.0,1.0
10.457,1.0,1.0,1858.0,2.0
16.702,1.0,1.0,1858.0,3.0
20.87,1.0,1.0,1858.0,4.0
24.832,1.0,1.0,1858.0,5.0
26.597,1.0,1.0,1858.0,6.0
29.494,1.0,1.0,1858.0,7.0
28.432,1.0,1.0,1858.0,8.0
24.528,1.0,1.0,1858.0,9.0
21.439,1.0,1.0,1858.0,10.0
11.243,1.0,1.0,1858.0,11.0
9.302,1.0,1.0,1858.0,12.0
8.616,1.0,1.0,1859.0,1.0
13.847,1.0,1.0,1859.0,2.0
16.509,1.0,1.0,1859.0,3.0
20.033,1.0,1.0,1859.0,4.0
26.235,1.0,1.0,1859.0,5.0
29.153,1.0,1.0,1859.0,6.0
28.76,1.0,1.0,1859.0,7.0
29.417,1.0,1.0,1859.0,8.0
24.089,1.0,1.0,1859.0,9.0
18.141,1.0,1.0,1859.0,10.0
14.995,1.0,1.0,1859.0,11.0
4.927,1.0,1.0,1859.0,12.0
8.182,1.0,1.0,1860.0,1.0
9.901,1.0,1.0,1860.0,2.0
15.767,1.0,1.0,1860.0,3.0
20.613,1.0,1.0,1860.0,4.0
25.752,1.0,1.0,1860.0,5.0
29.203,1.0,1.0,1860.0,6.0
30.337,1.0,1.0,1860.0,7.0
27.786,1.0,1.0,1860.0,8.0
24.633,1.0,1.0,1860.0,9.0
19.443,1.0,1.0,1860.0,10.0
11.574,1.0,1.0,1860.0,11.0
8.104,1.0,1.0,1860.0,12.0
6.959,1.0,1.0,1861.0,1.0
10.546,1.0,1.0,1861.0,2.0
15.622,1.0,1.0,1861.0,3.0
20.585,1.0,1.0,1861.0,4.0
24.491,1.0,1.0,1861.0,5.0
29.492,1.0,1.0,1861.0,6.0
29.796,1.0,1.0,1861.0,7.0
28.436,1.0,1.0,1861.0,8.0
25.834,1.0,1.0,1861.0,9.0
19.331,1.0,1.0,1861.0,10.0
15.455,1.0,1.0,1861.0,11.0
11.825,1.0,1.0,1861.0,12.0
10.673,1.0,1.0,1862.0,1.0
10.484,1.0,1.0,1862.0,2.0
15.056,1.0,1.0,1862.0,3.0
19.891,1.0,1.0,1862.0,4.0
24.678,1.0,1.0,1862.0,5.0
28.023,1.0,1.0,1862.0,6.0
29.916,1.0,1.0,1862.0,7.0
29.322,1.0,1.0,1862.0,8.0
25.625,1.0,1.0,1862.0,9.0
19.423,1.0,1.0,1862.0,10.0
13.65,1.0,1.0,1862.0,11.0
9.74,1.0,1.0,1862.0,12.0
8.764,1.0,1.0,1863.0,1.0
11.326,1.0,1.0,1863.0,2.0
17.523,1.0,1.0,1863.0,3.0
21.428,1.0,1.0,1863.0,4.0
23.751,1.0,1.0,1863.0,5.0
27.54,1.0,1.0,1863.0,6.0
28.821,1.0,1.0,1863.0,7.0
28.652,1.0,1.0,1863.0,8.0
26.469,1.0,1.0,1863.0,9.0
18.572,1.0,1.0,1863.0,10.0
12.577,1.0,1.0,1863.0,11.0
7.687,1.0,1.0,1863.0,12.0
7.057,1.0,1.0,1864.0,1.0
11.487,1.0,1.0,1864.0,2.0
14.0,1.0,1.0,1864.0,3.0
19.324,1.0,1.0,1864.0,4.0
24.382,1.0,1.0,1864.0,5.0
27.951,1.0,1.0,1864.0,6.0
28.976,1.0,1.0,1864.0,7.0
28.939,1.0,1.0,1864.0,8.0
26.772,1.0,1.0,1864.0,9.0
17.86,1.0,1.0,1864.0,10.0
12.515,1.0,1.0,1864.0,11.0
9.625,1.0,1.0,1864.0,12.0
8.005,1.0,1.0,1865.0,1.0
11.505,1.0,1.0,1865.0,2.0
15.165,1.0,1.0,1865.0,3.0
19.528,1.0,1.0,1865.0,4.0
24.935,1.0,1.0,1865.0,5.0
28.356,1.0,1.0,1865.0,6.0
28.653,1.0,1.0,1865.0,7.0
28.89,1.0,1.0,1865.0,8.0
26.241,1.0,1.0,1865.0,9.0
18.832,1.0,1.0,1865.0,10.0
13.688,1.0,1.0,1865.0,11.0
8.05,1.0,1.0,1865.0,12.0
9.34,1.0,1.0,1866.0,1.0
10.819,1.0,1.0,1866.0,2.0
16.382,1.0,1.0,1866.0,3.0
20.925,1.0,1.0,1866.0,4.0
23.857,1.0,1.0,1866.0,5.0
26.991,1.0,1.0,1866.0,6.0
28.945,1.0,1.0,1866.0,7.0
28.93,1.0,1.0,1866.0,8.0
25.121,1.0,1.0,1866.0,9.0
19.729,1.0,1.0,1866.0,10.0
13.339,1.0,1.0,1866.0,11.0
8.727,1.0,1.0,1866.0,12.0
9.033,1.0,1.0,1867.0,1.0
12.373,1.0,1.0,1867.0,2.0
14.529,1.0,1.0,1867.0,3.0
20.867,1.0,1.0,1867.0,4.0
24.312,1.0,1.0,1867.0,5.0
28.592,1.0,1.0,1867.0,6.0
29.209,1.0,1.0,1867.0,7.0
29.164,1.0,1.0,1867.0,8.0
27.149,1.0,1.0,1867.0,9.0
20.829,1.0,1.0,1867.0,10.0
14.784,1.0,1.0,1867.0,11.0
13.406,1.0,1.0,1867.0,12.0
8.717,1.0,1.0,1868.0,1.0
11.851,1.0,1.0,1868.0,2.0
17.281,1.0,1.0,1868.0,3.0
20.243,1.0,1.0,1868.0,4.0
24.229,1.0,1.0,1868.0,5.0
28.803,1.0,1.0,1868.0,6.0
28.578,1.0,1.0,1868.0,7.0
27.922,1.0,1.0,1868.0,8.0
25.335,1.0,1.0,1868.0,9.0
19.704,1.0,1.0,1868.0,10.0
11.79,1.0,1.0,1868.0,11.0
7.732,1.0,1.0,1868.0,12.0
7.944,1.0,1.0,1869.0,1.0
10.693,1.0,1.0,1869.0,2.0
15.624,1.0,1.0,1869.0,3.0
19.318,1.0,1.0,1869.0,4.0
23.414,1.0,1.0,1869.0,5.0
26.709,1.0,1.0,1869.0,6.0
28.929,1.0,1.0,1869.0,7.0
28.906,1.0,1.0,1869.0,8.0
25.332,1.0,1.0,1869.0,9.0
17.612,1.0,1.0,1869.0,10.0
14.739,1.0,1.0,1869.0,11.0
7.086,1.0,1.0,1869.0,12.0
9.609,1.0,1.0,1870.0,1.0
12.801,1.0,1.0,1870.0,2.0
15.948,1.0,1.0,1870.0,3.0
20.566,1.0,1.0,1870.0,4.0
25.707,1.0,1.0,1870.0,5.0
27.769,1.0,1.0,1870.0,6.0
28.941,1.0,1.0,1870.0,7.0
27.923,1.0,1.0,1870.0,8.0
26.077,1.0,1.0,1870.0,9.0
19.946,1.0,1.0,1870.0,10.0
14.333,1.0,1.0,1870.0,11.0
7.025,1.0,1.0,1870.0,12.0
8.913,1.0,1.0,1871.0,1.0
12.159,1.0,1.0,1871.0,2.0
15.818,1.0,1.0,1871.0,3.0
20.27,1.0,1.0,1871.0,4.0
23.992,1.0,1.0,1871.0,5.0
28.272,1.0,1.0,1871.0,6.0
29.698,1.0,1.0,1871.0,7.0
30.208,1.0,1.0,1871.0,8.0
25.809,1.0,1.0,1871.0,9.0
19.197,1.0,1.0,1871.0,10.0
13.132,1.0,1.0,1871.0,11.0
9.795,1.0,1.0,1871.0,12.0
6.032,1.0,1.0,1872.0,1.0
11.962,1.0,1.0,1872.0,2.0
15.862,1.0,1.0,1872.0,3.0
20.98,1.0,1.0,1872.0,4.0
26.073,1.0,1.0,1872.0,5.0
28.361,1.0,1.0,1872.0,6.0
28.754,1.0,1.0,1872.0,7.0
28.37,1.0,1.0,1872.0,8.0
25.873,1.0,1.0,1872.0,9.0
18.919,1.0,1.0,1872.0,10.0
10.351,1.0,1.0,1872.0,11.0
7.757,1.0,1.0,1872.0,12.0
6.76,1.0,1.0,1873.0,1.0
11.93,1.0,1.0,1873.0,2.0
16.733,1.0,1.0,1873.0,3.0
18.576,1.0,1.0,1873.0,4.0
24.653,1.0,1.0,1873.0,5.0
